"base_addr";31007800;"addr_bits";8;;
"base_sram_addr";31090800;
parameter;ACK_DLY=0;;;;
;;;;;
;;;;;
"module_name";"CAECStatistic_V60_L";;;;
"sub_addr";"addr";"RW";"bits";"default (hex)";"description"
"0x00";5000;"RW";5;10;;
;;;"[0]";"";"r_fish_eye_en"
;;;"[1]";"";"r_apt_mode_en"
;;;"[2]";"";"r_roi_weight_en"
;;;"[3]";"";"r_extra_roi_en"
;;;"[4]";"";"r_global_stat_y_en"
"0xb1";50b1;"RO";8;0;;
;;;"[7:0]";"";"r_ex_roi_sum[0][15:8]"
"0xb2";50b2;"RO";8;0;;
;;;"[7:0]";"";"r_ex_roi_sum[0][23:16]"
"0xb3";50b3;"RO";7;0;;
;;;"[6:0]";"";"r_ex_roi_sum[0][30:24]"
"0xb4";50b4;"RO";8;0;;
;;;"[7:0]";"";"r_ex_roi_sum[1][7:0]"
"0xb5";50b5;"RO";8;0;;
;;;"[7:0]";"";"r_ex_roi_sum[1][15:8]"
"0xb6";50b6;"RO";8;0;;
;;;"[7:0]";"";"r_ex_roi_sum[1][23:16]"
"0xb7";50b7;"RO";7;0;;
;;;"[6:0]";"";"r_ex_roi_sum[1][30:24]"
"0xb8";50b8;"RO";8;0;;
;;;"[7:0]";"";"r_ex_roi_sum[2][7:0]"
"0xb9";50b9;"RO";8;0;;
;;;"[7:0]";"";"r_ex_roi_sum[2][15:8]"
"0xba";50ba;"RO";8;0;;
;;;"[7:0]";"";"r_ex_roi_sum[2][23:16]"
"0xbb";50bb;"RO";7;0;;
;;;"[6:0]";"";"r_ex_roi_sum[2][30:24]"
"0xbc";50bc;"RO";8;0;;
;;;"[7:0]";"";"r_ex_roi_sum[3][7:0]"
"0xbd";50bd;"RO";8;0;;
;;;"[7:0]";"";"r_ex_roi_sum[3][15:8]"
"0xbe";50be;"RO";8;0;;
;;;"[7:0]";"";"r_ex_roi_sum[3][23:16]"
"0xbf";50bf;"RO";7;0;;
;;;"[6:0]";"";"r_ex_roi_sum[3][30:24]"
"0xc0";50c0;"RO";8;0;;
;;;"[7:0]";"";"r_ex_roi_cnt[0][7:0]"
"0xc1";50c1;"RO";8;0;;
;;;"[7:0]";"";"r_ex_roi_cnt[0][15:8]"
"0xc2";50c2;"RO";7;0;;
;;;"[6:0]";"";"r_ex_roi_cnt[0][22:16]"
"0xc4";50c4;"RO";8;0;;
;;;"[7:0]";"";"r_ex_roi_cnt[1][7:0]"
"0xc5";50c5;"RO";8;0;;
;;;"[7:0]";"";"r_ex_roi_cnt[1][15:8]"
"0xc6";50c6;"RO";7;0;;
;;;"[6:0]";"";"r_ex_roi_cnt[1][22:16]"
"0xc8";50c8;"RO";8;0;;
;;;"[7:0]";"";"r_ex_roi_cnt[2][7:0]"
"0xc9";50c9;"RO";8;0;;
;;;"[7:0]";"";"r_ex_roi_cnt[2][15:8]"
"0xca";50ca;"RO";7;0;;
;;;"[6:0]";"";"r_ex_roi_cnt[2][22:16]"
"0xcc";50cc;"RO";8;0;;
;;;"[7:0]";"";"r_ex_roi_cnt[3][7:0]"
"0xcd";50cd;"RO";8;0;;
;;;"[7:0]";"";"r_ex_roi_cnt[3][15:8]"
"0xce";50ce;"RO";7;0;;
;;;"[6:0]";"";"r_ex_roi_cnt[3][22:16]"
"0x00";5000;"RO";8;0;;
;;;"[7:0]";"";"s_hist_0[7:0]"
"0x01";5001;"RO";8;0;;
;;;"[7:0]";"";"s_hist_0[15:8]"
"0x02";5002;"RO";8;0;;
;;;"[7:0]";"";"s_hist_1[7:0]"
"0x03";5003;"RO";8;0;;
;;;"[7:0]";"";"s_hist_1[15:8]"
"0x04";5004;"RO";8;0;;
;;;"[7:0]";"";"s_hist_2[7:0]"
"0x05";5005;"RO";8;0;;
;;;"[7:0]";"";"s_hist_2[15:8]"
"0x06";5006;"RO";8;0;;
;;;"[7:0]";"";"s_hist_3[7:0]"
"0x07";5007;"RO";8;0;;
;;;"[7:0]";"";"s_hist_3[15:8]"
"0x08";5008;"RO";8;0;;
;;;"[7:0]";"";"s_hist_4[7:0]"
"0x09";5009;"RO";8;0;;
;;;"[7:0]";"";"s_hist_4[15:8]"
